date,epiyear,epiweek,disease,province,type,cases,cases_low,cases_upp,rates,rates_low,rates_upp
2021-12-06,2021,49,diarrhea,MAPUTO PROVINCIA,Observado,766.0,766.0,766.0,32.131842908007286,32.131842908007286,32.131842908007286
2021-12-13,2021,50,diarrhea,MAPUTO PROVINCIA,Observado,859.0,859.0,859.0,36.00750163270336,36.00750163270336,36.00750163270336
2021-12-20,2021,51,diarrhea,MAPUTO PROVINCIA,Observado,600.0,600.0,600.0,25.132995434172496,25.132995434172496,25.132995434172496
2021-12-27,2021,52,diarrhea,MAPUTO PROVINCIA,Observado,845.0,845.0,845.0,35.37065516499469,35.37065516499469,35.37065516499469
2022-01-03,2022,1,diarrhea,MAPUTO PROVINCIA,Observado,1201.0,1201.0,1201.0,50.23689981858665,50.23689981858665,50.23689981858665
2022-01-10,2022,2,diarrhea,MAPUTO PROVINCIA,Observado,1115.0,1115.0,1115.0,46.606171994748344,46.606171994748344,46.606171994748344
2022-01-17,2022,3,diarrhea,MAPUTO PROVINCIA,Observado,942.0,942.0,942.0,39.34671093658956,39.34671093658956,39.34671093658956
2022-01-24,2022,4,diarrhea,MAPUTO PROVINCIA,Observado,1005.0,1005.0,1005.0,41.948147081473316,41.948147081473316,41.948147081473316
2022-01-31,2022,5,diarrhea,MAPUTO PROVINCIA,Observado,719.0,719.0,719.0,29.98920972384484,29.98920972384484,29.98920972384484
2022-02-07,2022,6,diarrhea,MAPUTO PROVINCIA,Observado,1009.0,1009.0,1009.0,42.05493149297508,42.05493149297508,42.05493149297508
2022-02-14,2022,7,diarrhea,MAPUTO PROVINCIA,Observado,957.0,957.0,957.0,39.85910618141016,39.85910618141016,39.85910618141016
2022-02-21,2022,8,diarrhea,MAPUTO PROVINCIA,Observado,1027.0,1027.0,1027.0,42.744078259537716,42.744078259537716,42.744078259537716
2022-02-28,2022,9,diarrhea,MAPUTO PROVINCIA,Observado,889.0,889.0,889.0,36.97409650530322,36.97409650530322,36.97409650530322
2022-03-07,2022,10,diarrhea,MAPUTO PROVINCIA,Observado,850.0,850.0,850.0,35.32687751963759,35.32687751963759,35.32687751963759
2022-03-14,2022,11,diarrhea,MAPUTO PROVINCIA,Observado,748.0,748.0,748.0,31.065522502984035,31.065522502984035,31.065522502984035
2022-03-21,2022,12,diarrhea,MAPUTO PROVINCIA,Observado,663.0,663.0,663.0,27.515762423179975,27.515762423179975,27.515762423179975
2022-03-28,2022,13,diarrhea,MAPUTO PROVINCIA,Observado,658.0,658.0,658.0,27.28884118640933,27.28884118640933,27.28884118640933
2022-04-04,2022,14,diarrhea,MAPUTO PROVINCIA,Observado,664.0,664.0,664.0,27.518103306441017,27.518103306441017,27.518103306441017
2022-04-11,2022,15,diarrhea,MAPUTO PROVINCIA,Observado,645.0,645.0,645.0,26.711713521220904,26.711713521220904,26.711713521220904
2022-04-18,2022,16,diarrhea,MAPUTO PROVINCIA,Observado,535.0,535.0,535.0,22.14051154927712,22.14051154927712,22.14051154927712
2022-04-25,2022,17,diarrhea,MAPUTO PROVINCIA,Observado,616.0,616.0,616.0,25.47455666620763,25.47455666620763,25.47455666620763
2022-05-02,2022,18,diarrhea,MAPUTO PROVINCIA,Observado,564.0,564.0,564.0,23.307586164716035,23.307586164716035,23.307586164716035
2022-05-09,2022,19,diarrhea,MAPUTO PROVINCIA,Observado,610.0,610.0,610.0,25.190716436364326,25.190716436364326,25.190716436364326
2022-05-16,2022,20,diarrhea,MAPUTO PROVINCIA,Observado,638.0,638.0,638.0,26.32837592298909,26.32837592298909,26.32837592298909
2022-05-23,2022,21,diarrhea,MAPUTO PROVINCIA,Observado,621.0,621.0,621.0,25.608712075600547,25.608712075600547,25.608712075600547
2022-05-30,2022,22,diarrhea,MAPUTO PROVINCIA,Observado,620.0,620.0,620.0,25.549415454099652,25.549415454099652,25.549415454099652
2022-06-06,2022,23,diarrhea,MAPUTO PROVINCIA,Observado,598.0,598.0,598.0,24.625429915532305,24.625429915532305,24.625429915532305
2022-06-13,2022,24,diarrhea,MAPUTO PROVINCIA,Observado,645.0,645.0,645.0,26.54213945281219,26.54213945281219,26.54213945281219
2022-06-20,2022,25,diarrhea,MAPUTO PROVINCIA,Observado,548.0,548.0,548.0,22.534636723562514,22.534636723562514,22.534636723562514
2022-06-27,2022,26,diarrhea,MAPUTO PROVINCIA,Observado,524.0,524.0,524.0,21.532541669988323,21.532541669988323,21.532541669988323
2022-07-04,2022,27,diarrhea,MAPUTO PROVINCIA,Observado,558.0,558.0,558.0,22.91354325916819,22.91354325916819,22.91354325916819
2022-07-11,2022,28,diarrhea,MAPUTO PROVINCIA,Observado,680.0,680.0,680.0,27.903674872945953,27.903674872945953,27.903674872945953
2022-07-18,2022,29,diarrhea,MAPUTO PROVINCIA,Observado,645.0,645.0,645.0,26.448853862496303,26.448853862496303,26.448853862496303
2022-07-25,2022,30,diarrhea,MAPUTO PROVINCIA,Observado,668.0,668.0,668.0,27.37275255564393,27.37275255564393,27.37275255564393
2022-08-01,2022,31,diarrhea,MAPUTO PROVINCIA,Observado,628.0,628.0,628.0,25.71560425322991,25.71560425322991,25.71560425322991
2022-08-08,2022,32,diarrhea,MAPUTO PROVINCIA,Observado,722.0,722.0,722.0,29.544019566161214,29.544019566161214,29.544019566161214
2022-08-15,2022,33,diarrhea,MAPUTO PROVINCIA,Observado,751.0,751.0,751.0,30.709152431481993,30.709152431481993,30.709152431481993
2022-08-22,2022,34,diarrhea,MAPUTO PROVINCIA,Observado,700.0,700.0,700.0,28.603651460420718,28.603651460420718,28.603651460420718
2022-08-29,2022,35,diarrhea,MAPUTO PROVINCIA,Observado,850.0,850.0,850.0,34.70869603920694,34.70869603920694,34.70869603920694
2022-09-05,2022,36,diarrhea,MAPUTO PROVINCIA,Observado,604.0,604.0,604.0,24.646341324079803,24.646341324079803,24.646341324079803
2022-09-12,2022,37,diarrhea,MAPUTO PROVINCIA,Observado,819.0,819.0,819.0,33.396102238558264,33.396102238558264,33.396102238558264
2022-09-19,2022,38,diarrhea,MAPUTO PROVINCIA,Observado,707.0,707.0,707.0,28.80897894784882,28.80897894784882,28.80897894784882
2022-09-26,2022,39,diarrhea,MAPUTO PROVINCIA,Observado,765.0,765.0,765.0,31.1506183295939,31.1506183295939,31.1506183295939
2022-10-03,2022,40,diarrhea,MAPUTO PROVINCIA,Observado,805.0,805.0,805.0,32.756533504236984,32.756533504236984,32.756533504236984
2022-10-10,2022,41,diarrhea,MAPUTO PROVINCIA,Observado,766.0,766.0,766.0,31.147846955907905,31.147846955907905,31.147846955907905
2022-10-17,2022,42,diarrhea,MAPUTO PROVINCIA,Observado,796.0,796.0,796.0,32.34519310202186,32.34519310202186,32.34519310202186
2022-10-24,2022,43,diarrhea,MAPUTO PROVINCIA,Observado,796.0,796.0,796.0,32.322681060817395,32.322681060817395,32.322681060817395
2022-10-31,2022,44,diarrhea,MAPUTO PROVINCIA,Observado,626.0,626.0,626.0,25.401916343292697,25.401916343292697,25.401916343292697
2022-11-07,2022,45,diarrhea,MAPUTO PROVINCIA,Observado,776.0,776.0,776.0,31.46675209186994,31.46675209186994,31.46675209186994
2022-11-14,2022,46,diarrhea,MAPUTO PROVINCIA,Observado,741.0,741.0,741.0,30.026634962430236,30.026634962430236,30.026634962430236
2022-11-21,2022,47,diarrhea,MAPUTO PROVINCIA,Observado,725.0,725.0,725.0,29.357884353421955,29.357884353421955,29.357884353421955
2022-11-28,2022,48,diarrhea,MAPUTO PROVINCIA,Observado,692.0,692.0,692.0,28.00215924164326,28.00215924164326,28.00215924164326
2022-12-05,2022,49,diarrhea,MAPUTO PROVINCIA,Observado,570.0,570.0,570.0,23.03574518827355,23.03574518827355,23.03574518827355
2022-12-12,2022,50,diarrhea,MAPUTO PROVINCIA,Observado,711.0,711.0,711.0,28.73114998145204,28.73114998145204,28.73114998145204
2022-12-19,2022,51,diarrhea,MAPUTO PROVINCIA,Observado,664.0,664.0,664.0,26.81333236417674,26.81333236417674,26.81333236417674
2022-12-26,2022,52,diarrhea,MAPUTO PROVINCIA,Observado,758.0,758.0,758.0,30.58802450593077,30.58802450593077,30.58802450593077
2023-01-02,2023,1,diarrhea,MAPUTO PROVINCIA,Previsto,881.0,768.0,1013.0,35.52040420091763,30.978266689870644,40.85103136850636
2023-01-09,2023,2,diarrhea,MAPUTO PROVINCIA,Previsto,894.0,772.0,1035.0,36.02216442695692,31.10048534012806,41.707337084445754
2023-01-16,2023,3,diarrhea,MAPUTO PROVINCIA,Previsto,870.0,739.0,1006.0,35.042145199770516,29.760223177530044,40.525917074589124
2023-01-23,2023,4,diarrhea,MAPUTO PROVINCIA,Previsto,847.0,683.0,1014.0,34.07813344152086,27.48692984623083,40.78912812510266
2023-01-30,2023,5,diarrhea,MAPUTO PROVINCIA,Previsto,862.0,704.0,1022.0,34.65240367817423,28.314921886012705,41.09109138516709
2023-02-06,2023,6,diarrhea,MAPUTO PROVINCIA,Previsto,927.0,760.0,1103.0,37.26030750526345,30.54828935388544,44.33235670272832
2023-02-13,2023,7,diarrhea,MAPUTO PROVINCIA,Previsto,919.0,758.0,1083.0,36.89872871273776,30.428209033706448,43.49412055589959
2023-02-20,2023,8,diarrhea,MAPUTO PROVINCIA,Previsto,924.0,759.0,1103.0,37.07593693907407,30.446052543007863,44.27654602687118
2023-02-27,2023,9,diarrhea,MAPUTO PROVINCIA,Previsto,928.0,746.0,1108.0,37.224320308744026,29.922646629162873,44.42843794446875
2023-03-06,2023,10,diarrhea,MAPUTO PROVINCIA,Previsto,901.0,720.0,1072.0,36.09226345824844,28.86132538162658,42.9491767589755
2023-03-13,2023,11,diarrhea,MAPUTO PROVINCIA,Previsto,831.0,647.0,1032.0,33.28721552219848,25.921250305966666,41.30938868874778
2023-03-20,2023,12,diarrhea,MAPUTO PROVINCIA,Previsto,805.0,621.0,1003.0,32.22287932801055,24.869196971891995,40.14042424816452
2023-03-27,2023,13,diarrhea,MAPUTO PROVINCIA,Previsto,776.0,584.0,992.0,31.049615813822143,23.363027877933714,39.66581031312673
2023-04-03,2023,14,diarrhea,MAPUTO PROVINCIA,Previsto,767.0,553.0,982.0,30.635794868478044,22.10806413795166,39.26141772870897
2023-04-10,2023,15,diarrhea,MAPUTO PROVINCIA,Previsto,732.0,526.0,936.0,29.214554365032416,20.99048725092122,37.38092472200829
2023-04-17,2023,16,diarrhea,MAPUTO PROVINCIA,Previsto,683.0,492.0,911.0,27.267058904964216,19.614434305272745,36.350464964709516
2021-01-04,2021,1,diarrhea,NAMPULA,Observado,1778.0,1778.0,1778.0,28.071828138341516,28.071828138341516,28.071828138341516
2021-01-11,2021,2,diarrhea,NAMPULA,Observado,1823.0,1823.0,1823.0,28.761768814019636,28.761768814019636,28.761768814019636
2021-01-18,2021,3,diarrhea,NAMPULA,Observado,1769.0,1769.0,1769.0,27.89742075807811,27.89742075807811,27.89742075807811
2021-01-25,2021,4,diarrhea,NAMPULA,Observado,2090.0,2090.0,2090.0,32.951194185429905,32.951194185429905,32.951194185429905
2021-02-01,2021,5,diarrhea,NAMPULA,Observado,2441.0,2441.0,2441.0,38.459677922581506,38.459677922581506,38.459677922581506
2021-02-08,2021,6,diarrhea,NAMPULA,Observado,2455.0,2455.0,2455.0,38.661179876218085,38.661179876218085,38.661179876218085
2021-02-15,2021,7,diarrhea,NAMPULA,Observado,2666.0,2666.0,2666.0,41.95716776101207,41.95716776101207,41.95716776101207
2021-02-22,2021,8,diarrhea,NAMPULA,Observado,2258.0,2258.0,2258.0,35.52861747142873,35.52861747142873,35.52861747142873
2021-03-01,2021,9,diarrhea,NAMPULA,Observado,2225.0,2225.0,2225.0,34.99514053363396,34.99514053363396,34.99514053363396
2021-03-08,2021,10,diarrhea,NAMPULA,Observado,2254.0,2254.0,2254.0,35.433559750623026,35.433559750623026,35.433559750623026
2021-03-15,2021,11,diarrhea,NAMPULA,Observado,2138.0,2138.0,2138.0,33.58675576118598,33.58675576118598,33.58675576118598
2021-03-22,2021,12,diarrhea,NAMPULA,Observado,1877.0,1877.0,1877.0,29.4830974611421,29.4830974611421,29.4830974611421
2021-03-29,2021,13,diarrhea,NAMPULA,Observado,1511.0,1511.0,1511.0,23.710388391453314,23.710388391453314,23.710388391453314
2021-04-05,2021,14,diarrhea,NAMPULA,Observado,1328.0,1328.0,1328.0,20.835605534976786,20.835605534976786,20.835605534976786
2021-04-12,2021,15,diarrhea,NAMPULA,Observado,1292.0,1292.0,1292.0,20.257461932342007,20.257461932342007,20.257461932342007
2021-04-19,2021,16,diarrhea,NAMPULA,Observado,1441.0,1441.0,1441.0,22.59180908163462,22.59180908163462,22.59180908163462
2021-04-26,2021,17,diarrhea,NAMPULA,Observado,1313.0,1313.0,1313.0,20.5772552828706,20.5772552828706,20.5772552828706
2021-05-03,2021,18,diarrhea,NAMPULA,Observado,1352.0,1352.0,1352.0,21.170757415616123,21.170757415616123,21.170757415616123
2021-05-10,2021,19,diarrhea,NAMPULA,Observado,1006.0,1006.0,1006.0,15.75077030077358,15.75077030077358,15.75077030077358
2021-05-17,2021,20,diarrhea,NAMPULA,Observado,1279.0,1279.0,1279.0,20.01522902239791,20.01522902239791,20.01522902239791
2021-05-24,2021,21,diarrhea,NAMPULA,Observado,1253.0,1253.0,1253.0,19.59836562632519,19.59836562632519,19.59836562632519
2021-05-31,2021,22,diarrhea,NAMPULA,Observado,1232.0,1232.0,1232.0,19.248889998548755,19.248889998548755,19.248889998548755
2021-06-07,2021,23,diarrhea,NAMPULA,Observado,1077.0,1077.0,1077.0,16.828733630696167,16.828733630696167,16.828733630696167
2021-06-14,2021,24,diarrhea,NAMPULA,Observado,1252.0,1252.0,1252.0,19.557567582346806,19.557567582346806,19.557567582346806
2021-06-21,2021,25,diarrhea,NAMPULA,Observado,1137.0,1137.0,1137.0,17.74628986495338,17.74628986495338,17.74628986495338
2021-06-28,2021,26,diarrhea,NAMPULA,Observado,1283.0,1283.0,1283.0,20.021150673409128,20.021150673409128,20.021150673409128
2021-07-05,2021,27,diarrhea,NAMPULA,Observado,1025.0,1025.0,1025.0,15.991062861431526,15.991062861431526,15.991062861431526
2021-07-12,2021,28,diarrhea,NAMPULA,Observado,1197.0,1197.0,1197.0,18.650889431675065,18.650889431675065,18.650889431675065
2021-07-19,2021,29,diarrhea,NAMPULA,Observado,1271.0,1271.0,1271.0,19.798264030702306,19.798264030702306,19.798264030702306
2021-07-26,2021,30,diarrhea,NAMPULA,Observado,979.0,979.0,979.0,15.243106688711498,15.243106688711498,15.243106688711498
2021-08-02,2021,31,diarrhea,NAMPULA,Observado,1032.0,1032.0,1032.0,16.065584178949027,16.065584178949027,16.065584178949027
2021-08-09,2021,32,diarrhea,NAMPULA,Observado,1054.0,1054.0,1054.0,16.396120089738236,16.396120089738236,16.396120089738236
2021-08-16,2021,33,diarrhea,NAMPULA,Observado,1039.0,1039.0,1039.0,16.16016234968911,16.16016234968911,16.16016234968911
2021-08-23,2021,34,diarrhea,NAMPULA,Observado,1147.0,1147.0,1147.0,17.824737012821405,17.824737012821405,17.824737012821405
2021-08-30,2021,35,diarrhea,NAMPULA,Observado,1065.0,1065.0,1065.0,16.55134008608911,16.55134008608911,16.55134008608911
2021-09-06,2021,36,diarrhea,NAMPULA,Observado,1172.0,1172.0,1172.0,18.20087719121146,18.20087719121146,18.20087719121146
2021-09-13,2021,37,diarrhea,NAMPULA,Observado,1198.0,1198.0,1198.0,18.593879963136647,18.593879963136647,18.593879963136647
2021-09-20,2021,38,diarrhea,NAMPULA,Observado,953.0,953.0,953.0,14.778497410973259,14.778497410973259,14.778497410973259
2021-09-27,2021,39,diarrhea,NAMPULA,Observado,836.0,836.0,836.0,12.962754335550652,12.962754335550652,12.962754335550652
2021-10-04,2021,40,diarrhea,NAMPULA,Observado,1042.0,1042.0,1042.0,16.15441734080441,16.15441734080441,16.15441734080441
2021-10-11,2021,41,diarrhea,NAMPULA,Observado,1089.0,1089.0,1089.0,16.86990667458221,16.86990667458221,16.86990667458221
2021-10-18,2021,42,diarrhea,NAMPULA,Observado,1001.0,1001.0,1001.0,15.505792106458689,15.505792106458689,15.505792106458689
2021-10-25,2021,43,diarrhea,NAMPULA,Observado,727.0,727.0,727.0,11.260544502273907,11.260544502273907,11.260544502273907
2021-11-01,2021,44,diarrhea,NAMPULA,Observado,1448.0,1448.0,1448.0,22.396791500644227,22.396791500644227,22.396791500644227
2021-11-08,2021,45,diarrhea,NAMPULA,Observado,1296.0,1296.0,1296.0,20.04418437792203,20.04418437792203,20.04418437792203
2021-11-15,2021,46,diarrhea,NAMPULA,Observado,1195.0,1195.0,1195.0,18.477461942062565,18.477461942062565,18.477461942062565
2021-11-22,2021,47,diarrhea,NAMPULA,Observado,1183.0,1183.0,1183.0,18.278248880521403,18.278248880521403,18.278248880521403
2021-11-29,2021,48,diarrhea,NAMPULA,Observado,1293.0,1293.0,1293.0,19.961863028619703,19.961863028619703,19.961863028619703
2021-12-06,2021,49,diarrhea,NAMPULA,Observado,1437.0,1437.0,1437.0,22.17446239757281,22.17446239757281,22.17446239757281
2021-12-13,2021,50,diarrhea,NAMPULA,Observado,1238.0,1238.0,1238.0,19.098633485108593,19.098633485108593,19.098633485108593
2021-12-20,2021,51,diarrhea,NAMPULA,Observado,1324.0,1324.0,1324.0,20.42354165627862,20.42354165627862,20.42354165627862
2021-12-27,2021,52,diarrhea,NAMPULA,Observado,1692.0,1692.0,1692.0,26.076642927415833,26.076642927415833,26.076642927415833
2022-01-03,2022,1,diarrhea,NAMPULA,Observado,1777.0,1777.0,1777.0,27.37542632932598,27.37542632932598,27.37542632932598
2022-01-10,2022,2,diarrhea,NAMPULA,Observado,1698.0,1698.0,1698.0,26.149870482679177,26.149870482679177,26.149870482679177
2022-01-17,2022,3,diarrhea,NAMPULA,Observado,2069.0,2069.0,2069.0,31.841219134219713,31.841219134219713,31.841219134219713
2022-01-24,2022,4,diarrhea,NAMPULA,Observado,2374.0,2374.0,2374.0,36.52341634923253,36.52341634923253,36.52341634923253
2022-01-31,2022,5,diarrhea,NAMPULA,Observado,2675.0,2675.0,2675.0,41.13772016754048,41.13772016754048,41.13772016754048
2022-02-07,2022,6,diarrhea,NAMPULA,Observado,3033.0,3033.0,3033.0,46.61900236757807,46.61900236757807,46.61900236757807
2022-02-14,2022,7,diarrhea,NAMPULA,Observado,2452.0,2452.0,2452.0,37.668325357151595,37.668325357151595,37.668325357151595
2022-02-21,2022,8,diarrhea,NAMPULA,Observado,2017.0,2017.0,2017.0,30.974747825317777,30.974747825317777,30.974747825317777
2022-02-28,2022,9,diarrhea,NAMPULA,Observado,1601.0,1601.0,1601.0,24.574716193494652,24.574716193494652,24.574716193494652
2022-03-07,2022,10,diarrhea,NAMPULA,Observado,1133.0,1133.0,1133.0,17.3769091961772,17.3769091961772,17.3769091961772
2022-03-14,2022,11,diarrhea,NAMPULA,Observado,1085.0,1085.0,1085.0,16.643444259338985,16.643444259338985,16.643444259338985
2022-03-21,2022,12,diarrhea,NAMPULA,Observado,1190.0,1190.0,1190.0,18.241095135598382,18.241095135598382,18.241095135598382
2022-03-28,2022,13,diarrhea,NAMPULA,Observado,1007.0,1007.0,1007.0,15.432095937098365,15.432095937098365,15.432095937098365
2022-04-04,2022,14,diarrhea,NAMPULA,Observado,880.0,880.0,880.0,13.473277448855603,13.473277448855603,13.473277448855603
2022-04-11,2022,15,diarrhea,NAMPULA,Observado,881.0,881.0,881.0,13.482669050812385,13.482669050812385,13.482669050812385
2022-04-18,2022,16,diarrhea,NAMPULA,Observado,772.0,772.0,772.0,11.806950623452225,11.806950623452225,11.806950623452225
2022-04-25,2022,17,diarrhea,NAMPULA,Observado,838.0,838.0,838.0,12.811744838442962,12.811744838442962,12.811744838442962
2022-05-02,2022,18,diarrhea,NAMPULA,Observado,732.0,732.0,732.0,11.188467441330474,11.188467441330474,11.188467441330474
2022-05-09,2022,19,diarrhea,NAMPULA,Observado,863.0,863.0,863.0,13.184590376318459,13.184590376318459,13.184590376318459
2022-05-16,2022,20,diarrhea,NAMPULA,Observado,780.0,780.0,780.0,11.911616370164198,11.911616370164198,11.911616370164198
2022-05-23,2022,21,diarrhea,NAMPULA,Observado,874.0,874.0,874.0,13.340132629002822,13.340132629002822,13.340132629002822
2022-05-30,2022,22,diarrhea,NAMPULA,Observado,835.0,835.0,835.0,12.743576567715216,12.743576567715216,12.743576567715216
2022-06-06,2022,23,diarrhea,NAMPULA,Observado,936.0,936.0,936.0,14.27308373938935,14.27308373938935,14.27308373938935
2022-06-13,2022,24,diarrhea,NAMPULA,Observado,1123.0,1123.0,1123.0,17.120577303854038,17.120577303854038,17.120577303854038
2022-06-20,2022,25,diarrhea,NAMPULA,Observado,1165.0,1165.0,1165.0,17.75402671432739,17.75402671432739,17.75402671432739
2022-06-27,2022,26,diarrhea,NAMPULA,Observado,1101.0,1101.0,1101.0,16.75881651680911,16.75881651680911,16.75881651680911
2022-07-04,2022,27,diarrhea,NAMPULA,Observado,960.0,960.0,960.0,14.611078048993543,14.611078048993543,14.611078048993543
2022-07-11,2022,28,diarrhea,NAMPULA,Observado,996.0,996.0,996.0,15.149495703011741,15.149495703011741,15.149495703011741
2022-07-18,2022,29,diarrhea,NAMPULA,Observado,879.0,879.0,879.0,13.36697174638531,13.36697174638531,13.36697174638531
2022-07-25,2022,30,diarrhea,NAMPULA,Observado,872.0,872.0,872.0,13.249016575338203,13.249016575338203,13.249016575338203
2022-08-01,2022,31,diarrhea,NAMPULA,Observado,812.0,812.0,812.0,12.337761127868099,12.337761127868099,12.337761127868099
2022-08-08,2022,32,diarrhea,NAMPULA,Observado,795.0,795.0,795.0,12.076911115368885,12.076911115368885,12.076911115368885
2022-08-15,2022,33,diarrhea,NAMPULA,Observado,828.0,828.0,828.0,12.56588366997889,12.56588366997889,12.56588366997889
2022-08-22,2022,34,diarrhea,NAMPULA,Observado,989.0,989.0,989.0,15.003463859413287,15.003463859413287,15.003463859413287
2022-08-29,2022,35,diarrhea,NAMPULA,Observado,759.0,759.0,759.0,11.512684924101032,11.512684924101032,11.512684924101032
2022-09-05,2022,36,diarrhea,NAMPULA,Observado,739.0,739.0,739.0,11.194987854342324,11.194987854342324,11.194987854342324
2022-09-12,2022,37,diarrhea,NAMPULA,Observado,753.0,753.0,753.0,11.4016812068706,11.4016812068706,11.4016812068706
2022-09-19,2022,38,diarrhea,NAMPULA,Observado,787.0,787.0,787.0,11.919181739141449,11.919181739141449,11.919181739141449
2022-09-26,2022,39,diarrhea,NAMPULA,Observado,794.0,794.0,794.0,12.011641661714803,12.011641661714803,12.011641661714803
2022-10-03,2022,40,diarrhea,NAMPULA,Observado,873.0,873.0,873.0,13.211156905270915,13.211156905270915,13.211156905270915
2022-10-10,2022,41,diarrhea,NAMPULA,Observado,1040.0,1040.0,1040.0,15.72986648495241,15.72986648495241,15.72986648495241
2022-10-17,2022,42,diarrhea,NAMPULA,Observado,967.0,967.0,967.0,14.614122108459433,14.614122108459433,14.614122108459433
2022-10-24,2022,43,diarrhea,NAMPULA,Observado,962.0,962.0,962.0,14.538420294156559,14.538420294156559,14.538420294156559
2022-10-31,2022,44,diarrhea,NAMPULA,Observado,844.0,844.0,844.0,12.738665945026018,12.738665945026018,12.738665945026018
2022-11-07,2022,45,diarrhea,NAMPULA,Observado,961.0,961.0,961.0,14.503346699952129,14.503346699952129,14.503346699952129
2022-11-14,2022,46,diarrhea,NAMPULA,Observado,892.0,892.0,892.0,13.454338836008953,13.454338836008953,13.454338836008953
2022-11-21,2022,47,diarrhea,NAMPULA,Observado,772.0,772.0,772.0,11.641471626778038,11.641471626778038,11.641471626778038
2022-11-28,2022,48,diarrhea,NAMPULA,Observado,796.0,796.0,796.0,11.997575212614983,11.997575212614983,11.997575212614983
2022-12-05,2022,49,diarrhea,NAMPULA,Observado,841.0,841.0,841.0,12.673275529407189,12.673275529407189,12.673275529407189
2022-12-12,2022,50,diarrhea,NAMPULA,Observado,936.0,936.0,936.0,14.089343383035446,14.089343383035446,14.089343383035446
2022-12-19,2022,51,diarrhea,NAMPULA,Observado,1086.0,1086.0,1086.0,16.349054384276943,16.349054384276943,16.349054384276943
2022-12-26,2022,52,diarrhea,NAMPULA,Observado,1071.0,1071.0,1071.0,16.10716279947647,16.10716279947647,16.10716279947647
2023-01-02,2023,1,diarrhea,NAMPULA,Previsto,1326.0,1130.0,1524.0,19.94720131398182,16.987694359563687,22.912048372274654
2023-01-09,2023,2,diarrhea,NAMPULA,Previsto,1382.0,1162.0,1633.0,20.778904269409203,17.462756786129933,24.548362010238854
2023-01-16,2023,3,diarrhea,NAMPULA,Previsto,1547.0,1298.0,1815.0,23.23928765870476,19.498503438013547,27.275079373782336
2023-01-23,2023,4,diarrhea,NAMPULA,Previsto,1671.0,1389.0,1950.0,25.095156065674914,20.857983201401446,29.28585820714997
2023-01-30,2023,5,diarrhea,NAMPULA,Previsto,1768.0,1459.0,2088.0,26.541247043686965,21.892671678145703,31.3463031061933
2023-02-06,2023,6,diarrhea,NAMPULA,Previsto,1767.0,1408.0,2084.0,26.509859375320737,21.117804277682264,31.2713029207343
2023-02-13,2023,7,diarrhea,NAMPULA,Previsto,1674.0,1329.0,2037.0,25.10798849830156,19.933083764880585,30.548077839554733
2023-02-20,2023,8,diarrhea,NAMPULA,Previsto,1500.0,1151.0,1874.0,22.484317333854854,17.24958686122008,28.08464052580825
2023-02-27,2023,9,diarrhea,NAMPULA,Previsto,1335.0,995.0,1709.0,20.00173713225341,14.899947085423173,25.59802752230777
2023-03-06,2023,10,diarrhea,NAMPULA,Previsto,1241.0,913.0,1631.0,18.577872145961557,13.67252284798935,24.423976989005354
2023-03-13,2023,11,diarrhea,NAMPULA,Previsto,1152.0,846.0,1575.0,17.23687143723575,12.668446139078691,23.576764795312823
2023-03-20,2023,12,diarrhea,NAMPULA,Previsto,1073.0,788.0,1481.0,16.050950397593112,11.787049659385236,22.15894087761719
2023-03-27,2023,13,diarrhea,NAMPULA,Previsto,939.0,712.0,1400.0,14.03318488072681,10.64449672605988,20.927085923944492
2023-04-03,2023,14,diarrhea,NAMPULA,Previsto,893.0,672.0,1346.0,13.350618576634606,10.046692664302837,20.1167064930501
2023-04-10,2023,15,diarrhea,NAMPULA,Previsto,872.0,644.0,1312.0,13.027678786632716,9.615462373296067,19.594750207385314
2023-04-17,2023,16,diarrhea,NAMPULA,Previsto,859.0,623.0,1326.0,12.825625638926985,9.296077243171954,19.796892641327766
2021-01-04,2021,1,diarrhea,NIASSA,Observado,1618.0,1618.0,1618.0,78.36698318597143,78.36698318597143,78.36698318597143
2021-01-11,2021,2,diarrhea,NIASSA,Observado,1790.0,1790.0,1790.0,86.64273907224504,86.64273907224504,86.64273907224504
2021-01-18,2021,3,diarrhea,NIASSA,Observado,1875.0,1875.0,1875.0,90.6995474697245,90.6995474697245,90.6995474697245
2021-01-25,2021,4,diarrhea,NIASSA,Observado,1938.0,1938.0,1938.0,93.68768355027011,93.68768355027011,93.68768355027011
2021-02-01,2021,5,diarrhea,NIASSA,Observado,1862.0,1862.0,1862.0,89.95668841505687,89.95668841505687,89.95668841505687
2021-02-08,2021,6,diarrhea,NIASSA,Observado,1772.0,1772.0,1772.0,85.55447459075558,85.55447459075558,85.55447459075558
2021-02-15,2021,7,diarrhea,NIASSA,Observado,1530.0,1530.0,1530.0,73.82370609479833,73.82370609479833,73.82370609479833
2021-02-22,2021,8,diarrhea,NIASSA,Observado,1544.0,1544.0,1544.0,74.45215701497,74.45215701497,74.45215701497
2021-03-01,2021,9,diarrhea,NIASSA,Observado,1420.0,1420.0,1420.0,68.42961267393531,68.42961267393531,68.42961267393531
2021-03-08,2021,10,diarrhea,NIASSA,Observado,1289.0,1289.0,1289.0,62.07755118749203,62.07755118749203,62.07755118749203
